frame,time_s,vehicle_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence
294,9.8,55,car,252.1,418.0,336.3,473.9,294.2,445.9,0.688
294,9.8,56,car,814.1,388.5,876.4,441.7,845.3,415.1,0.654
294,9.8,57,car,317.7,436.9,410.8,506.6,364.2,471.7,0.671
294,9.8,60,car,727.8,311.5,754.1,333.3,740.9,322.4,0.536
295,9.833,50,car,483.0,335.1,519.7,365.4,501.4,350.2,0.458
295,9.833,51,car,508.0,386.1,560.1,431.6,534.0,408.9,0.776
295,9.833,55,car,256.3,416.4,338.2,470.8,297.3,443.6,0.674
295,9.833,56,car,819.0,393.5,882.8,447.9,850.9,420.7,0.646
295,9.833,57,car,323.8,433.5,414.1,501.7,368.9,467.6,0.513
295,9.833,60,car,728.4,312.0,755.4,334.3,741.9,323.1,0.554
296,9.867,51,car,509.6,384.6,561.3,430.1,535.5,407.3,0.813
296,9.867,55,car,258.0,416.1,335.0,468.1,296.5,442.1,0.678
296,9.867,56,car,823.5,398.0,890.2,454.8,856.9,426.4,0.752
296,9.867,57,car,328.8,431.1,416.4,497.4,372.6,464.3,0.642
296,9.867,60,car,729.1,312.5,756.8,335.4,743.0,323.9,0.52
297,9.9,51,car,510.2,384.1,561.7,429.6,536.0,406.8,0.812
297,9.9,55,car,258.6,416.1,333.3,467.2,296.0,441.7,0.677
297,9.9,56,car,825.1,399.6,892.9,457.3,859.0,428.5,0.756
297,9.9,57,car,330.5,430.4,417.0,496.0,373.8,463.2,0.641
297,9.9,60,car,729.5,312.8,757.2,335.7,743.3,324.2,0.519
298,9.933,51,car,511.0,383.3,561.4,428.1,536.2,405.7,0.843
298,9.933,55,car,260.0,414.9,332.8,465.8,296.4,440.4,0.673
298,9.933,56,car,829.5,404.0,899.1,463.2,864.3,433.6,0.692
298,9.933,57,car,333.7,428.1,419.1,493.5,376.4,460.8,0.613
298,9.933,60,car,731.3,314.6,759.4,337.6,745.3,326.1,0.51
298,9.933,50,car,486.1,332.9,522.0,362.9,504.0,347.9,0.525
299,9.967,51,car,512.0,380.8,561.6,424.9,536.8,402.9,0.848
299,9.967,55,car,262.4,412.4,335.0,464.4,298.7,438.4,0.695
299,9.967,56,car,835.0,408.5,908.0,470.8,871.5,439.6,0.694
299,9.967,57,car,337.5,425.5,421.5,490.1,379.5,457.8,0.694
299,9.967,60,car,734.0,316.2,762.1,338.9,748.1,327.5,0.583
299,9.967,50,car,487.7,332.4,522.1,361.3,504.9,346.8,0.561
